dateTime UTC,TDRY,HPRAB,PRSS,RLH,WDD10,WNS10,WDD10Virzieni,tempC,precipMM,pressureMB,humidity,windDirDEG,windSpeedKPH,windSpeedM/S,windDir
24.09.2023 15:00,16.00 °C,0.00 mm,1008.10 hPa,73.00 %,251.00°,3.80 m/s,W,17.90 °C,0.00 mm,1010.20 hPa,73.00 %,288.00°,4.28,1.19 m/s,W
24.09.2023 16:00,14.20 °C,0.00 mm,1008.60 hPa,83.00 %,254.00°,3.10 m/s,W,15.50 °C,0.00 mm,1010.80 hPa,95.00 %,238.50°,3.57,0.99 m/s,SW
24.09.2023 17:00,13.80 °C,0.00 mm,1009.50 hPa,84.00 %,269.00°,2.00 m/s,W,14.70 °C,0.00 mm,1011.70 hPa,97.00 %,274.50°,4.68,1.30 m/s,W
24.09.2023 18:00,13.00 °C,0.00 mm,1010.40 hPa,80.00 %,264.00°,2.10 m/s,W,14.00 °C,0.00 mm,1012.70 hPa,92.00 %,270.00°,2.88,0.80 m/s,W
24.09.2023 19:00,11.40 °C,0.00 mm,1011.00 hPa,84.00 %,228.00°,2.30 m/s,SW,12.80 °C,0.00 mm,1013.30 hPa,98.00 %,292.50°,3.57,0.99 m/s,NW
24.09.2023 20:00,10.70 °C,0.00 mm,1011.60 hPa,80.00 %,243.00°,2.20 m/s,SW,12.20 °C,0.00 mm,1014.00 hPa,90.00 %,306.00°,5.43,1.51 m/s,NW
24.09.2023 21:00,10.30 °C,0.00 mm,1012.20 hPa,83.00 %,236.00°,2.80 m/s,SW,11.80 °C,0.00 mm,1014.40 hPa,96.00 %,261.00°,2.14,0.59 m/s,W
24.09.2023 22:00,10.10 °C,0.00 mm,1012.70 hPa,84.00 %,214.00°,2.30 m/s,SW,10.80 °C,0.00 mm,1015.10 hPa,100.00 %,265.50°,1.70,0.47 m/s,W
24.09.2023 23:00,10.10 °C,0.00 mm,1013.00 hPa,86.00 %,202.00°,2.80 m/s,S,10.00 °C,0.00 mm,1015.40 hPa,100.00 %,279.00°,3.71,1.03 m/s,W
25.09.2023 00:00,10.00 °C,0.00 mm,1013.60 hPa,90.00 %,218.00°,3.70 m/s,SW,10.20 °C,0.00 mm,1016.10 hPa,100.00 %,234.00°,3.43,0.95 m/s,SW
25.09.2023 01:00,9.20 °C,0.00 mm,1013.80 hPa,93.00 %,207.00°,2.70 m/s,SW,9.90 °C,0.00 mm,1016.30 hPa,100.00 %,283.50°,4.58,1.27 m/s,W
25.09.2023 02:00,9.20 °C,0.00 mm,1014.20 hPa,94.00 %,205.00°,2.80 m/s,SW,10.10 °C,0.00 mm,1016.60 hPa,100.00 %,265.50°,4.22,1.17 m/s,W
25.09.2023 03:00,9.30 °C,0.00 mm,1014.60 hPa,95.00 %,207.00°,2.50 m/s,SW,10.40 °C,0.00 mm,1017.00 hPa,100.00 %,274.50°,4.25,1.18 m/s,W
25.09.2023 04:00,9.10 °C,0.00 mm,1015.00 hPa,95.00 %,205.00°,2.50 m/s,SW,10.30 °C,0.00 mm,1017.40 hPa,100.00 %,270.00°,2.06,0.57 m/s,W
25.09.2023 05:00,9.30 °C,0.00 mm,1015.50 hPa,94.00 %,213.00°,2.80 m/s,SW,11.00 °C,0.00 mm,1018.00 hPa,100.00 %,274.50°,4.25,1.18 m/s,W
25.09.2023 06:00,10.80 °C,0.00 mm,1015.90 hPa,89.00 %,203.00°,2.40 m/s,SW,12.80 °C,0.00 mm,1018.40 hPa,99.00 %,252.00°,4.80,1.33 m/s,W
25.09.2023 07:00,12.40 °C,0.00 mm,1016.40 hPa,80.00 %,230.00°,2.50 m/s,SW,15.30 °C,0.00 mm,1018.80 hPa,81.00 %,251.90°,5.00,1.39 m/s,W
25.09.2023 08:00,14.00 °C,0.00 mm,1016.80 hPa,72.00 %,240.00°,2.20 m/s,SW,15.70 °C,0.00 mm,1019.00 hPa,69.00 %,238.50°,6.85,1.90 m/s,SW
25.09.2023 09:00,15.00 °C,0.00 mm,1017.10 hPa,64.00 %,210.00°,3.90 m/s,SW,16.90 °C,0.00 mm,1019.30 hPa,60.00 %,261.00°,8.44,2.34 m/s,W
25.09.2023 10:00,15.60 °C,0.00 mm,1017.30 hPa,64.00 %,232.00°,3.20 m/s,SW,16.40 °C,0.00 mm,1019.60 hPa,62.00 %,229.50°,4.34,1.21 m/s,SW
25.09.2023 11:00,16.40 °C,0.00 mm,1017.30 hPa,61.00 %,249.00°,1.80 m/s,W,18.20 °C,0.00 mm,1019.40 hPa,57.00 %,274.50°,7.88,2.19 m/s,W
25.09.2023 12:00,15.90 °C,0.00 mm,1017.30 hPa,63.00 %,219.00°,3.00 m/s,SW,17.90 °C,0.00 mm,1019.30 hPa,58.00 %,252.00°,4.14,1.15 m/s,W
25.09.2023 13:00,15.70 °C,0.00 mm,1017.00 hPa,62.00 %,218.00°,3.40 m/s,SW,17.40 °C,0.00 mm,1019.20 hPa,62.00 %,170.70°,4.72,1.31 m/s,S
25.09.2023 14:00,15.80 °C,0.00 mm,1017.00 hPa,63.00 %,223.00°,2.90 m/s,SW,16.80 °C,0.00 mm,1019.20 hPa,64.00 %,261.00°,0.69,0.19 m/s,W
25.09.2023 15:00,13.80 °C,0.00 mm,1016.70 hPa,72.00 %,221.00°,2.40 m/s,SW,16.20 °C,0.00 mm,1018.90 hPa,69.00 %,274.50°,0.86,0.24 m/s,W
25.09.2023 16:00,13.30 °C,0.00 mm,1016.50 hPa,76.00 %,186.00°,1.70 m/s,S,13.60 °C,0.00 mm,1018.80 hPa,86.00 %,180.00°,0.07,0.02 m/s,S
25.09.2023 17:00,11.00 °C,0.00 mm,1016.60 hPa,87.00 %,166.00°,1.30 m/s,S,11.30 °C,0.00 mm,1019.10 hPa,100.00 %,180.00°,0.15,0.04 m/s,S
25.09.2023 18:00,10.20 °C,0.00 mm,1016.70 hPa,91.00 %,146.00°,2.10 m/s,SE,10.50 °C,0.00 mm,1019.10 hPa,100.00 %,180.00°,0.00,0.00 m/s,S
25.09.2023 19:00,9.60 °C,0.00 mm,1016.70 hPa,91.00 %,153.00°,1.40 m/s,SE,10.00 °C,0.00 mm,1019.10 hPa,100.00 %,162.00°,0.00,0.00 m/s,S
25.09.2023 20:00,9.30 °C,0.00 mm,1016.60 hPa,91.00 %,155.00°,1.80 m/s,SE,9.30 °C,0.00 mm,1019.10 hPa,100.00 %,171.00°,0.00,0.00 m/s,S
25.09.2023 21:00,8.90 °C,0.00 mm,1016.50 hPa,91.00 %,167.00°,1.90 m/s,S,9.20 °C,0.00 mm,1019.00 hPa,100.00 %,157.50°,0.04,0.01 m/s,S
25.09.2023 22:00,9.60 °C,0.00 mm,1016.70 hPa,88.00 %,175.00°,2.40 m/s,S,9.20 °C,0.00 mm,1019.20 hPa,100.00 %,175.50°,0.37,0.10 m/s,S
25.09.2023 23:00,9.40 °C,0.00 mm,1016.70 hPa,89.00 %,165.00°,2.40 m/s,S,9.30 °C,0.00 mm,1019.20 hPa,100.00 %,180.00°,0.18,0.05 m/s,S
26.09.2023 00:00,9.20 °C,0.00 mm,1016.50 hPa,89.00 %,172.00°,2.10 m/s,S,9.40 °C,0.00 mm,1019.00 hPa,100.00 %,166.50°,0.37,0.10 m/s,S
26.09.2023 01:00,8.30 °C,0.00 mm,1016.40 hPa,93.00 %,164.00°,1.90 m/s,S,8.80 °C,0.00 mm,1018.80 hPa,100.00 %,166.50°,0.36,0.10 m/s,S
26.09.2023 02:00,8.50 °C,0.00 mm,1016.30 hPa,91.00 %,159.00°,2.90 m/s,S,8.80 °C,0.00 mm,1018.80 hPa,100.00 %,185.00°,0.37,0.10 m/s,S
26.09.2023 03:00,8.30 °C,0.00 mm,1016.20 hPa,92.00 %,157.00°,2.70 m/s,SE,8.50 °C,0.00 mm,1018.70 hPa,100.00 %,175.50°,0.73,0.20 m/s,S
26.09.2023 04:00,7.30 °C,0.00 mm,1015.90 hPa,95.00 %,149.00°,2.80 m/s,SE,8.80 °C,0.00 mm,1018.30 hPa,100.00 %,193.50°,1.70,0.47 m/s,S
26.09.2023 05:00,8.10 °C,0.00 mm,1015.90 hPa,93.00 %,139.00°,2.50 m/s,SE,10.70 °C,0.00 mm,1018.30 hPa,100.00 %,215.00°,2.72,0.76 m/s,SW
26.09.2023 06:00,10.00 °C,0.00 mm,1015.90 hPa,88.00 %,148.00°,2.30 m/s,SE,13.10 °C,0.00 mm,1018.20 hPa,95.00 %,220.50°,2.16,0.60 m/s,SW
26.09.2023 07:00,12.40 °C,0.00 mm,1016.00 hPa,81.00 %,166.00°,2.40 m/s,S,15.20 °C,0.00 mm,1018.30 hPa,83.00 %,184.30°,3.49,0.97 m/s,S
26.09.2023 08:00,14.40 °C,0.00 mm,1015.90 hPa,75.00 %,180.00°,3.00 m/s,S,17.50 °C,0.00 mm,1017.90 hPa,67.00 %,283.50°,4.42,1.23 m/s,W
26.09.2023 09:00,16.10 °C,0.00 mm,1015.80 hPa,69.00 %,184.00°,3.30 m/s,S,18.60 °C,0.00 mm,1017.80 hPa,66.00 %,202.30°,5.29,1.47 m/s,S
26.09.2023 10:00,16.40 °C,0.00 mm,1015.70 hPa,65.00 %,194.00°,3.40 m/s,S,18.20 °C,0.00 mm,1017.70 hPa,62.00 %,238.40°,5.29,1.47 m/s,SW
26.09.2023 11:00,17.60 °C,0.00 mm,1015.70 hPa,60.00 %,222.00°,2.40 m/s,SW,19.00 °C,0.00 mm,1017.80 hPa,58.00 %,274.50°,4.33,1.20 m/s,W
26.09.2023 12:00,17.70 °C,0.00 mm,1015.40 hPa,58.00 %,222.00°,2.30 m/s,SW,19.10 °C,0.00 mm,1017.50 hPa,55.00 %,216.00°,2.77,0.77 m/s,SW
26.09.2023 13:00,17.40 °C,0.00 mm,1015.30 hPa,62.00 %,202.00°,2.30 m/s,S,18.40 °C,0.00 mm,1017.40 hPa,62.00 %,229.40°,0.18,0.05 m/s,SW
26.09.2023 14:00,17.10 °C,0.00 mm,1014.90 hPa,64.00 %,165.00°,1.40 m/s,S,18.50 °C,0.00 mm,1017.00 hPa,65.00 %,130.20°,0.22,0.06 m/s,SE
26.09.2023 15:00,16.70 °C,0.00 mm,1014.70 hPa,69.00 %,137.00°,0.70 m/s,SE,17.40 °C,0.00 mm,1016.80 hPa,71.00 %,152.80°,0.77,0.21 m/s,SE
26.09.2023 16:00,15.20 °C,0.00 mm,1014.60 hPa,81.00 %,145.00°,1.20 m/s,SE,16.40 °C,0.00 mm,1016.70 hPa,85.00 %,184.50°,0.91,0.25 m/s,S
26.09.2023 17:00,15.00 °C,0.00 mm,1014.50 hPa,83.00 %,140.00°,1.40 m/s,SE,15.80 °C,0.00 mm,1016.60 hPa,94.00 %,179.90°,1.70,0.47 m/s,S
26.09.2023 18:00,14.80 °C,0.00 mm,1014.40 hPa,80.00 %,135.00°,1.70 m/s,SE,15.60 °C,0.00 mm,1016.50 hPa,86.00 %,189.00°,1.67,0.46 m/s,S
26.09.2023 19:00,13.80 °C,0.00 mm,1014.50 hPa,84.00 %,142.00°,1.80 m/s,SE,14.80 °C,0.00 mm,1016.70 hPa,94.00 %,211.50°,4.82,1.34 m/s,SW
26.09.2023 20:00,13.60 °C,0.00 mm,1014.10 hPa,83.00 %,149.00°,2.10 m/s,SE,15.10 °C,0.00 mm,1016.20 hPa,91.00 %,166.50°,4.10,1.14 m/s,S
26.09.2023 21:00,13.20 °C,0.00 mm,1013.80 hPa,83.00 %,125.00°,2.20 m/s,SE,14.30 °C,0.00 mm,1015.80 hPa,97.00 %,171.00°,1.96,0.54 m/s,S
26.09.2023 22:00,13.30 °C,0.00 mm,1013.80 hPa,83.00 %,145.00°,2.60 m/s,SE,13.60 °C,0.00 mm,1016.10 hPa,100.00 %,189.00°,3.02,0.84 m/s,S
26.09.2023 23:00,12.90 °C,0.00 mm,1013.70 hPa,87.00 %,146.00°,2.30 m/s,SE,14.30 °C,0.00 mm,1015.90 hPa,100.00 %,184.40°,2.85,0.79 m/s,S
27.09.2023 00:00,13.40 °C,0.00 mm,1013.60 hPa,87.00 %,143.00°,2.20 m/s,SE,14.80 °C,0.00 mm,1015.80 hPa,100.00 %,189.00°,2.38,0.66 m/s,S
27.09.2023 01:00,14.10 °C,0.00 mm,1013.10 hPa,85.00 %,153.00°,2.30 m/s,SE,15.00 °C,0.00 mm,1015.20 hPa,100.00 %,153.00°,5.20,1.44 m/s,SE
27.09.2023 02:00,14.40 °C,0.00 mm,1012.80 hPa,82.00 %,148.00°,3.40 m/s,SE,15.30 °C,0.00 mm,1014.90 hPa,99.00 %,193.50°,4.89,1.36 m/s,S
27.09.2023 03:00,13.70 °C,0.00 mm,1012.30 hPa,85.00 %,144.00°,2.90 m/s,SE,14.30 °C,0.00 mm,1014.50 hPa,100.00 %,175.50°,3.19,0.89 m/s,S
27.09.2023 04:00,13.30 °C,0.00 mm,1011.80 hPa,87.00 %,135.00°,3.00 m/s,SE,13.80 °C,0.00 mm,1013.90 hPa,100.00 %,207.00°,3.00,0.83 m/s,SW
27.09.2023 05:00,13.40 °C,0.00 mm,1011.80 hPa,87.00 %,145.00°,2.60 m/s,SE,14.80 °C,0.00 mm,1014.00 hPa,100.00 %,193.50°,3.55,0.99 m/s,S
27.09.2023 06:00,14.40 °C,0.00 mm,1011.50 hPa,85.00 %,142.00°,3.30 m/s,SE,16.30 °C,0.00 mm,1013.80 hPa,94.00 %,184.50°,4.46,1.24 m/s,S
27.09.2023 07:00,16.20 °C,0.00 mm,1011.20 hPa,82.00 %,153.00°,2.70 m/s,SE,17.90 °C,0.00 mm,1013.30 hPa,90.00 %,202.50°,6.59,1.83 m/s,SW
27.09.2023 08:00,18.90 °C,0.00 mm,1011.10 hPa,78.00 %,170.00°,3.70 m/s,S,20.90 °C,0.00 mm,1013.10 hPa,80.00 %,198.00°,7.26,2.02 m/s,S
27.09.2023 09:00,20.60 °C,0.00 mm,1010.60 hPa,76.00 %,163.00°,4.20 m/s,S,22.20 °C,0.00 mm,1012.60 hPa,77.00 %,243.00°,7.20,2.00 m/s,SW
27.09.2023 10:00,21.60 °C,0.00 mm,1010.30 hPa,73.00 %,171.00°,5.80 m/s,S,23.30 °C,0.00 mm,1012.20 hPa,74.00 %,216.00°,6.40,1.78 m/s,SW
27.09.2023 11:00,22.10 °C,0.00 mm,1009.90 hPa,68.00 %,181.00°,5.50 m/s,S,24.00 °C,0.00 mm,1011.80 hPa,68.00 %,144.00°,4.98,1.38 m/s,SE
27.09.2023 12:00,21.40 °C,0.00 mm,1009.80 hPa,71.00 %,175.00°,4.20 m/s,S,22.10 °C,0.00 mm,1011.60 hPa,76.00 %,211.40°,3.74,1.04 m/s,SW
27.09.2023 13:00,22.00 °C,0.00 mm,1009.30 hPa,68.00 %,181.00°,4.50 m/s,S,22.90 °C,0.00 mm,1011.10 hPa,72.00 %,242.90°,6.19,1.72 m/s,SW
27.09.2023 14:00,21.90 °C,0.00 mm,1009.40 hPa,69.00 %,201.00°,4.10 m/s,S,22.70 °C,0.00 mm,1011.20 hPa,70.00 %,270.00°,3.79,1.05 m/s,W
27.09.2023 15:00,21.40 °C,0.00 mm,1009.20 hPa,70.00 %,201.00°,3.40 m/s,S,22.40 °C,0.00 mm,1011.10 hPa,73.00 %,290.00°,0.32,0.09 m/s,W
27.09.2023 16:00,20.00 °C,0.00 mm,1009.30 hPa,77.00 %,197.00°,2.20 m/s,S,19.70 °C,0.00 mm,1011.30 hPa,96.00 %,207.00°,0.61,0.17 m/s,SW
27.09.2023 17:00,18.10 °C,0.00 mm,1009.20 hPa,87.00 %,165.00°,1.60 m/s,S,17.90 °C,0.00 mm,1011.30 hPa,100.00 %,220.50°,2.03,0.56 m/s,SW
27.09.2023 18:00,17.00 °C,0.00 mm,1009.00 hPa,92.00 %,180.00°,1.90 m/s,S,17.20 °C,0.00 mm,1011.10 hPa,100.00 %,225.00°,0.00,0.00 m/s,SW
27.09.2023 19:00,15.80 °C,0.00 mm,1008.60 hPa,97.00 %,160.00°,1.90 m/s,S,16.00 °C,0.00 mm,1010.80 hPa,100.00 %,108.00°,0.21,0.06 m/s,E
27.09.2023 20:00,17.20 °C,0.00 mm,1008.40 hPa,90.00 %,170.00°,2.80 m/s,S,15.30 °C,0.00 mm,1010.60 hPa,100.00 %,161.80°,1.09,0.30 m/s,S
27.09.2023 21:00,16.70 °C,0.00 mm,1008.40 hPa,91.00 %,176.00°,2.60 m/s,S,16.50 °C,0.00 mm,1010.50 hPa,100.00 %,171.00°,1.41,0.39 m/s,S
27.09.2023 22:00,16.80 °C,0.00 mm,1008.20 hPa,90.00 %,174.00°,3.10 m/s,S,16.50 °C,0.00 mm,1010.40 hPa,100.00 %,261.00°,0.81,0.23 m/s,W
27.09.2023 23:00,16.30 °C,0.00 mm,1008.20 hPa,91.00 %,179.00°,2.80 m/s,S,16.50 °C,0.00 mm,1010.40 hPa,100.00 %,207.00°,1.22,0.34 m/s,SW
28.09.2023 00:00,16.10 °C,0.00 mm,1008.20 hPa,91.00 %,179.00°,3.30 m/s,S,16.00 °C,0.00 mm,1010.40 hPa,100.00 %,270.00°,1.44,0.40 m/s,W
28.09.2023 01:00,15.90 °C,0.00 mm,1008.20 hPa,91.00 %,182.00°,3.00 m/s,S,16.00 °C,0.00 mm,1010.30 hPa,100.00 %,270.00°,1.23,0.34 m/s,W
28.09.2023 02:00,15.70 °C,0.00 mm,1008.50 hPa,92.00 %,188.00°,2.80 m/s,S,15.80 °C,0.00 mm,1010.60 hPa,100.00 %,238.40°,2.16,0.60 m/s,SW
28.09.2023 03:00,15.30 °C,0.00 mm,1008.50 hPa,94.00 %,177.00°,2.70 m/s,S,15.50 °C,0.00 mm,1010.70 hPa,100.00 %,198.00°,2.24,0.62 m/s,S
28.09.2023 04:00,15.30 °C,0.00 mm,1008.40 hPa,94.00 %,165.00°,3.00 m/s,S,15.20 °C,0.00 mm,1010.60 hPa,100.00 %,211.50°,1.45,0.40 m/s,SW
28.09.2023 05:00,15.40 °C,0.00 mm,1008.40 hPa,92.00 %,177.00°,2.30 m/s,S,15.90 °C,0.00 mm,1010.60 hPa,100.00 %,215.00°,1.38,0.38 m/s,SW
28.09.2023 06:00,15.70 °C,0.00 mm,1008.50 hPa,92.00 %,166.00°,2.20 m/s,S,16.40 °C,0.00 mm,1010.70 hPa,100.00 %,234.00°,3.07,0.85 m/s,SW
28.09.2023 07:00,17.70 °C,0.00 mm,1008.80 hPa,84.00 %,194.00°,2.70 m/s,S,19.90 °C,0.00 mm,1010.90 hPa,92.00 %,252.00°,3.32,0.92 m/s,W
28.09.2023 08:00,19.30 °C,0.00 mm,1008.90 hPa,78.00 %,189.00°,2.80 m/s,S,22.00 °C,0.00 mm,1010.70 hPa,75.00 %,265.50°,5.47,1.52 m/s,W
28.09.2023 09:00,21.30 °C,0.00 mm,1008.70 hPa,73.00 %,181.00°,2.90 m/s,S,22.60 °C,0.00 mm,1010.50 hPa,71.00 %,261.00°,4.21,1.17 m/s,W
28.09.2023 10:00,22.30 °C,0.00 mm,1008.50 hPa,67.00 %,182.00°,4.00 m/s,S,24.20 °C,0.00 mm,1010.30 hPa,64.00 %,261.00°,4.46,1.24 m/s,W
28.09.2023 11:00,23.30 °C,0.00 mm,1008.30 hPa,62.00 %,211.00°,3.40 m/s,SW,25.00 °C,0.00 mm,1010.00 hPa,58.00 %,179.78°,5.12,1.42 m/s,S
28.09.2023 12:00,23.50 °C,0.00 mm,1008.00 hPa,60.00 %,194.00°,3.30 m/s,S,25.00 °C,0.00 mm,1009.80 hPa,58.00 %,265.50°,3.79,1.05 m/s,W
28.09.2023 13:00,23.50 °C,0.00 mm,1007.50 hPa,60.00 %,189.00°,3.20 m/s,S,25.00 °C,0.00 mm,1009.30 hPa,59.00 %,216.00°,2.20,0.61 m/s,SW
28.09.2023 14:00,23.20 °C,0.00 mm,1007.20 hPa,64.00 %,183.00°,3.00 m/s,S,25.20 °C,0.00 mm,1008.90 hPa,58.00 %,211.50°,0.61,0.17 m/s,SW
28.09.2023 15:00,22.20 °C,0.00 mm,1006.90 hPa,67.00 %,173.00°,2.40 m/s,S,24.10 °C,0.00 mm,1008.70 hPa,65.00 %,175.50°,0.04,0.01 m/s,S
28.09.2023 16:00,19.80 °C,0.00 mm,1006.80 hPa,76.00 %,169.00°,1.30 m/s,S,19.70 °C,0.00 mm,1008.80 hPa,87.00 %,130.30°,0.43,0.12 m/s,SE
28.09.2023 17:00,18.60 °C,0.00 mm,1006.70 hPa,81.00 %,161.00°,2.70 m/s,S,18.10 °C,0.00 mm,1008.80 hPa,100.00 %,202.50°,1.95,0.54 m/s,SW
28.09.2023 18:00,18.70 °C,0.00 mm,1006.80 hPa,78.00 %,184.00°,3.20 m/s,S,18.10 °C,0.00 mm,1008.90 hPa,100.00 %,143.90°,1.57,0.44 m/s,SE
28.09.2023 19:00,18.50 °C,0.00 mm,1006.70 hPa,78.00 %,174.00°,3.40 m/s,S,18.00 °C,0.00 mm,1008.80 hPa,100.00 %,166.40°,2.13,0.59 m/s,S
28.09.2023 20:00,18.20 °C,0.00 mm,1006.60 hPa,80.00 %,172.00°,3.50 m/s,S,18.00 °C,0.00 mm,1008.60 hPa,100.00 %,161.80°,1.61,0.45 m/s,S
28.09.2023 21:00,,,,,,,,,,,,,,,
28.09.2023 22:00,17.60 °C,0.00 mm,1006.10 hPa,81.00 %,167.00°,3.90 m/s,S,17.20 °C,0.00 mm,1008.20 hPa,100.00 %,184.40°,0.25,0.07 m/s,S
28.09.2023 23:00,17.30 °C,0.00 mm,1005.90 hPa,80.00 %,171.00°,3.60 m/s,S,16.70 °C,0.00 mm,1008.00 hPa,100.00 %,184.40°,2.61,0.73 m/s,S
29.09.2023 00:00,17.00 °C,0.00 mm,1005.60 hPa,79.00 %,169.00°,3.80 m/s,S,17.20 °C,0.00 mm,1007.80 hPa,98.00 %,145.00°,1.46,0.40 m/s,SE
29.09.2023 01:00,16.30 °C,0.00 mm,1005.10 hPa,80.00 %,164.00°,3.70 m/s,S,15.90 °C,0.00 mm,1007.20 hPa,100.00 %,215.90°,1.84,0.51 m/s,SW
29.09.2023 02:00,15.70 °C,0.00 mm,1005.00 hPa,81.00 %,171.00°,3.80 m/s,S,16.00 °C,0.00 mm,1007.20 hPa,100.00 %,171.00°,2.13,0.59 m/s,S
29.09.2023 03:00,15.30 °C,0.00 mm,1004.70 hPa,82.00 %,170.00°,4.20 m/s,S,15.30 °C,0.00 mm,1006.90 hPa,100.00 %,225.00°,1.79,0.50 m/s,SW
29.09.2023 04:00,14.70 °C,0.00 mm,1004.50 hPa,84.00 %,174.00°,3.90 m/s,S,15.00 °C,0.00 mm,1006.60 hPa,100.00 %,170.80°,3.89,1.08 m/s,S
29.09.2023 05:00,14.70 °C,0.00 mm,1004.10 hPa,83.00 %,168.00°,4.50 m/s,S,14.90 °C,0.00 mm,1006.30 hPa,100.00 %,130.00°,2.66,0.74 m/s,SE
29.09.2023 06:00,15.10 °C,0.00 mm,1004.20 hPa,82.00 %,180.00°,4.50 m/s,S,15.90 °C,0.00 mm,1006.40 hPa,100.00 %,238.50°,6.59,1.83 m/s,SW
29.09.2023 07:00,16.50 °C,0.00 mm,1004.00 hPa,78.00 %,178.00°,5.20 m/s,S,18.50 °C,0.00 mm,1006.10 hPa,80.00 %,229.30°,5.17,1.44 m/s,SW
29.09.2023 08:00,18.00 °C,0.00 mm,1004.10 hPa,74.00 %,179.00°,4.50 m/s,S,19.90 °C,0.00 mm,1006.20 hPa,73.00 %,274.50°,4.85,1.35 m/s,W
29.09.2023 09:00,19.50 °C,0.00 mm,1003.90 hPa,70.00 %,177.00°,4.30 m/s,S,21.40 °C,0.00 mm,1005.90 hPa,67.00 %,279.00°,6.07,1.69 m/s,W
29.09.2023 10:00,21.10 °C,0.00 mm,1003.90 hPa,64.00 %,193.00°,4.10 m/s,S,22.40 °C,0.00 mm,1005.80 hPa,62.00 %,252.00°,5.95,1.65 m/s,W
29.09.2023 11:00,21.60 °C,0.00 mm,1003.60 hPa,63.00 %,188.00°,3.90 m/s,S,23.00 °C,0.00 mm,1005.40 hPa,60.00 %,229.50°,4.87,1.35 m/s,SW
29.09.2023 12:00,22.40 °C,0.00 mm,1003.30 hPa,59.00 %,199.00°,3.60 m/s,S,23.40 °C,0.00 mm,1005.00 hPa,59.00 %,283.50°,4.29,1.19 m/s,W
29.09.2023 13:00,22.00 °C,0.00 mm,1003.00 hPa,57.00 %,198.00°,2.90 m/s,S,22.30 °C,0.00 mm,1004.90 hPa,59.00 %,256.50°,1.74,0.48 m/s,W
29.09.2023 14:00,21.20 °C,0.00 mm,1002.60 hPa,63.00 %,186.00°,2.80 m/s,S,21.60 °C,0.00 mm,1004.50 hPa,67.00 %,180.00°,2.13,0.59 m/s,S
29.09.2023 15:00,19.90 °C,0.00 mm,1002.10 hPa,70.00 %,172.00°,2.60 m/s,S,20.20 °C,0.00 mm,1004.00 hPa,76.00 %,211.50°,2.02,0.56 m/s,SW
29.09.2023 16:00,19.10 °C,0.00 mm,1001.90 hPa,73.00 %,173.00°,2.90 m/s,S,19.10 °C,0.00 mm,1003.90 hPa,83.00 %,243.00°,5.08,1.41 m/s,SW
29.09.2023 17:00,18.90 °C,0.00 mm,1001.60 hPa,72.00 %,178.00°,3.10 m/s,S,19.10 °C,0.00 mm,1003.60 hPa,81.00 %,202.50°,1.90,0.53 m/s,SW
29.09.2023 18:00,18.60 °C,0.00 mm,1001.20 hPa,72.00 %,175.00°,3.40 m/s,S,18.80 °C,0.00 mm,1003.20 hPa,81.00 %,206.90°,3.53,0.98 m/s,SW
29.09.2023 19:00,18.20 °C,0.00 mm,1000.70 hPa,72.00 %,167.00°,3.30 m/s,S,18.50 °C,0.00 mm,1002.70 hPa,81.00 %,180.00°,1.97,0.55 m/s,S
29.09.2023 20:00,17.80 °C,0.00 mm,1000.10 hPa,72.00 %,164.00°,3.20 m/s,S,18.20 °C,0.00 mm,1002.10 hPa,80.00 %,139.10°,3.00,0.83 m/s,SE
29.09.2023 21:00,17.90 °C,0.00 mm,999.60 hPa,71.00 %,169.00°,3.70 m/s,S,18.30 °C,0.00 mm,1001.60 hPa,78.00 %,198.00°,2.71,0.75 m/s,S
29.09.2023 22:00,17.60 °C,0.00 mm,999.20 hPa,73.00 %,181.00°,3.70 m/s,S,17.90 °C,0.00 mm,1001.20 hPa,83.00 %,261.00°,3.85,1.07 m/s,W
29.09.2023 23:00,17.40 °C,0.00 mm,999.10 hPa,74.00 %,189.00°,3.40 m/s,S,17.70 °C,0.00 mm,1001.20 hPa,85.00 %,256.50°,6.43,1.79 m/s,W
30.09.2023 00:00,17.10 °C,0.00 mm,998.80 hPa,78.00 %,215.00°,4.20 m/s,SW,17.50 °C,0.00 mm,1000.90 hPa,91.00 %,171.00°,2.24,0.62 m/s,S
30.09.2023 01:00,16.30 °C,0.00 mm,998.30 hPa,84.00 %,169.00°,2.90 m/s,S,16.30 °C,0.00 mm,1000.30 hPa,100.00 %,243.00°,3.50,0.97 m/s,SW
30.09.2023 02:00,15.80 °C,0.00 mm,997.70 hPa,84.00 %,171.00°,3.30 m/s,S,16.20 °C,0.00 mm,999.90 hPa,100.00 %,211.40°,4.83,1.34 m/s,SW
30.09.2023 03:00,15.70 °C,0.10 mm,997.30 hPa,87.00 %,184.00°,4.40 m/s,S,16.10 °C,0.00 mm,999.40 hPa,100.00 %,238.40°,3.52,0.98 m/s,SW
30.09.2023 04:00,15.30 °C,0.30 mm,997.00 hPa,90.00 %,178.00°,3.60 m/s,S,15.70 °C,0.00 mm,999.10 hPa,100.00 %,247.40°,4.61,1.28 m/s,SW
